NHC  06L FLORENCE  20180910 0000 245N 0573W 275 031 0975 1012 0371 39 019 0204 0185 0093 0204 D 0074 0056 0037 0056 72 303N  726W 0037 0019 0019 0028 
NHC  06L FLORENCE  20180910 0600 248N 0584W 285 041 0973 1012 0371 44 019 0204 0185 0093 0185 D 0074 0056 0037 0056 72 312N  736W 0037 0019 0019 0028 
NHC  06L FLORENCE  20180910 0600 248N 0584W 285 041 0973 1012 0371 44 019 0204 0185 0093 0185 D 0074 0056 0037 0056 72 312N  736W 0037 0019 0019 0028 
NHC  06L FLORENCE  20180910 1200 249N 0595W 280 051 0962 1012 0371 51 019 0222 0204 0111 0204 D 0093 0074 0056 0074 72 322N  748W 0046 0028 0019 0037 
NHC  06L FLORENCE  20180910 1800 252N 0606W 285 057 0942 1012 0371 62 019 0241 0241 0148 0204 D 0111 0093 0074 0111 72 330N  763W 0065 0046 0046 0056 
NHC  06L FLORENCE  20180910 1800 252N 0606W 285 057 0942 1012 0371 62 019 0241 0241 0148 0204 D 0111 0093 0074 0111 72 330N  763W 0065 0046 0046 0056 
NHC  06L FLORENCE  20180910 1800 252N 0606W 285 057 0942 1012 0371 62 019 0241 0241 0148 0204 D 0111 0093 0074 0111 72 330N  763W 0065 0046 0046 0056 
NHC  06L FLORENCE  20180911 0000 256N 0617W 290 057 0941 1012 0371 62 019 0241 0241 0148 0204 D 0111 0093 0074 0111 72 337N  770W 0065 0046 0046 0056 
NHC  06L FLORENCE  20180911 0600 261N 0633W 290 067 0944 1012 0371 62 019 0241 0241 0148 0204 D 0111 0093 0074 0111 72 340N  765W 0065 0046 0046 0056 
NHC  06L FLORENCE  20180911 0600 261N 0633W 290 067 0944 1012 0371 62 019 0241 0241 0148 0204 D 0111 0093 0074 0111 72 340N  765W 0065 0046 0046 0056 
NHC  06L FLORENCE  20180911 1200 264N 0646W 290 067 0950 1012 0371 59 028 0241 0241 0148 0204 D 0111 0093 0074 0111 72 343N  771W 0065 0065 0046 0065 
NHC  06L FLORENCE  20180911 1800 272N 0663W 295 082 0945 1012 0371 62 028 0278 0241 0185 0241 D 0148 0111 0093 0130 72 342N  771W 0093 0074 0074 0065 
NHC  06L FLORENCE  20180911 1800 272N 0663W 295 082 0945 1012 0371 62 028 0278 0241 0185 0241 D 0148 0111 0093 0130 72 342N  771W 0093 0074 0074 0065 
NHC  06L FLORENCE  20180912 0000 280N 0679W 300 077 0945 1012 0371 62 028 0278 0241 0185 0241 D 0148 0111 0093 0130 72 345N  777W 0093 0074 0074 0065 
NHC  06L FLORENCE  20180912 0600 286N 0695W 300 077 0945 1012 0371 59 028 0278 0259 0185 0241 D 0148 0148 0111 0130 72 343N  782W 0111 0111 0074 0083 
NHC  06L FLORENCE  20180912 0600 286N 0695W 300 077 0945 1012 0371 59 028 0278 0259 0185 0241 D 0148 0148 0111 0130 72 343N  782W 0111 0111 0074 0083 
NHC  06L FLORENCE  20180912 1200 294N 0707W 300 067 0943 1012 0371 59 028 0278 0259 0185 0241 D 0185 0148 0111 0130 72 338N  782W 0111 0111 0074 0083 
NHC  06L FLORENCE  20180912 1800 304N 0719W 310 072 0948 1013 0371 57 028 0315 0259 0185 0259 D 0185 0148 0111 0148 72 336N  784W 0111 0111 0074 0111 
NHC  06L FLORENCE  20180912 1800 304N 0719W 310 072 0948 1013 0371 57 028 0315 0259 0185 0259 D 0185 0148 0111 0148 72 336N  784W 0111 0111 0074 0111 
NHC  06L FLORENCE  20180912 1800 304N 0719W 310 072 0948 1013 0371 57 028 0315 0259 0185 0259 D 0185 0148 0111 0148 72 336N  784W 0111 0111 0074 0111 
NHC  06L FLORENCE  20180913 0000 315N 0732W 315 077 0956 1014 0371 51 037 0315 0259 0185 0259 D 0204 0148 0111 0148 72 336N  792W 0130 0111 0093 0111 
NHC  06L FLORENCE  20180913 0600 325N 0743W 315 077 0956 1013 0371 49 046 0315 0278 0204 0259 D 0185 0167 0130 0148 72 335N  805W 0130 0111 0093 0111 
NHC  06L FLORENCE  20180913 0600 325N 0743W 315 077 0956 1013 0371 49 046 0315 0278 0204 0259 D 0185 0167 0130 0148 72 335N  805W 0130 0111 0093 0111 
NHC  06L FLORENCE  20180913 0600 325N 0743W 315 077 0956 1013 0371 49 046 0315 0278 0204 0259 D 0185 0167 0130 0148 72 335N  805W 0130 0111 0093 0111 
NHC  06L FLORENCE  20180913 1200 331N 0751W 315 051 0957 1013 0371 49 037 0315 0278 0204 0259 D 0185 0167 0148 0148 72 339N  812W 0130 0111 0093 0111 
NHC  06L FLORENCE  20180913 1200 331N 0751W 315 051 0957 1013 0371 49 037 0315 0278 0204 0259 D 0185 0167 0148 0148 72 339N  812W 0130 0111 0093 0111 
NHC  06L FLORENCE  20180913 1800 336N 0760W 300 046 0955 1013 0371 46 037 0315 0278 0204 0259 D 0185 0167 0148 0148 72 343N  818W 0130 0111 0093 0111 
NHC  06L FLORENCE  20180913 1800 336N 0760W 300 046 0955 1013 0371 46 037 0315 0278 0204 0259 D 0185 0167 0148 0148 72 343N  818W 0130 0111 0093 0111 
NHC  06L FLORENCE  20180914 0000 340N 0765W 310 031 0955 1013 0371 44 028 0315 0278 0241 0185 D 0185 0148 0148 0130 72 348N  823W 0130 0111 0093 0093 
